State/ Territory1,suburbName,"value1","value2","Tax on taxable income
$","value3","value4","Australian annuities and superannuation income streams taxable component untaxed element
$","Reportable employer superannuation contributions
$","value5","value6","value7","People with private health insurance
no.","Work related travel expenses
$","Total work related self education expenses
$","value8","value9","value10","value11","value12","Net rent3
$"
NSW,2752,3541,239541244,49653433,4525417,211479216,595934,1776527,1292523,1800766,8990012,2047,561701,171195,7011433,274217,4209701,19152330,12617775,555510
NSW,2753,10339,688580798,149463655,12444208,541412802,3891957,5086466,3622677,10491428,27654556,5600,1083034,588571,16324510,1758296,12578045,86206200,41502634,7424066
NSW,2754,4063,265415484,56363051,4776888,217979412,2181629,2001656,1252443,1524418,11107281,2411,400690,246494,6606004,534360,10945463,35449959,13151660,2042129
NSW,2756,21341,1427723942,303098626,26408222,1163444644,4162949,10499445,7730411,13540967,54648549,12288,3266910,1230259,37147773,1905420,36825759,191679583,73575130,9479440
NSW,2757,559,48350162,13198121,909703,27510697,245213,431146,241560,4279890,1275320,379,34973,53059,875957,247422,718537,4796598,2203672,626197
NSW,2758,5630,389806053,86314211,7286730,305023800,1943546,4289650,2522707,4513280,14861350,3796,551256,261126,9015938,2222331,9640281,63437544,26504894,3868769
NSW,2759,15800,981159939,191471489,18225957,885219671,2688842,8329322,3095123,1926638,51266916,7496,2457616,847369,29222667,2020470,13999963,86369217,44182862,-1256082
NSW,2760,19893,1120076407,204015467,20005065,1021531431,2101191,5068054,1346259,1431340,64981264,6214,2755835,1667900,34700354,3206253,6959608,77234738,31075945,-2147949
NSW,2761,20031,1209496291,230799233,22186212,1122464440,1119595,8280755,1880998,1442737,88049457,7962,2594354,1491492,34947042,3386296,8415307,93652697,47765992,-5976433
NSW,2762,12739,935555497,202581442,17464879,873189906,512843,4274431,1608868,810273,41804886,7384,1238405,1446679,23904896,1773907,11505333,86776583,32195451,-5322663
NSW,2763,19646,1291142035,264635794,23745757,1181795225,2519026,10300825,3985695,2195307,70972018,10855,1999450,1768258,33694803,2867272,15201903,148660533,54609218,-6029723
NSW,2765,25707,1854968854,401033935,34888212,1638641750,1450841,10427896,6752999,9724297,91810178,14747,3093254,2494557,48706576,3713400,37084058,217886375,82037887,370926
NSW,2766,9297,533415638,100248422,9469227,485393747,996378,3467413,882163,1256014,39972158,3314,1023916,751656,14973707,1677679,5157215,55317431,20167790,-1512719
NSW,2767,13433,786351854,150006622,13930659,713603899,1207422,6697429,2217214,1537871,59098873,5572,1494376,1351032,22238520,2250868,9761825,94316128,42548516,-4549817
NSW,2768,16644,1234598194,276606981,23227409,1118715094,2026938,11403109,5358089,2997709,80055949,11009,1301459,1762483,29854743,3204600,20165481,190378847,86541204,-12759653
NSW,2769,9153,757499827,177909870,14388955,693828513,925448,5477008,3565699,1766622,31761179,6449,885009,1069521,18375052,1515828,12911260,92648976,50532947,-10119658
NSW,2770,29235,1486663153,254376643,25453359,1304503160,2419073,6786056,1651552,1220217,102032396,6823,3832514,1750263,42706594,5220964,12750278,114958941,38477929,-1881183
NSW,2773,3747,304860916,74670607,5742074,240497030,2411688,4087740,3335638,3097859,13797692,2876,347368,288355,6008531,1012121,9521517,50218496,19203782,1402029
NSW,2774,7783,558593378,125453842,10476065,476243127,4430938,6444934,3704955,4031662,32452360,5269,686904,571709,13028822,1878167,10751204,59294151,26428727,1883155
NSW,2775,830,49504823,10513295,890915,35158621,253741,333533,200676,717970,971381,495,72681,29154,997692,66872,2728077,14331218,6131368,2625623
NSW,2776,2418,165637934,35784042,3110759,140578097,1694072,1927078,1094718,752530,9550456,1536,181027,112934,3806591,781301,2709659,21202956,7416952,553168
NSW,2777,10586,718851724,155048638,13372345,602875407,7202115,9065650,5401414,4925368,39751889,7035,1010777,610908,16635615,1997408,13168150,83376253,34260938,2831304
NSW,2778,1531,98556523,20529271,1828074,82281480,797945,1308343,754700,395489,6711363,917,153254,125707,2438791,327478,2869263,12233090,3760853,624051
NSW,2779,2887,175067778,34856486,3213875,152113797,1343335,1588233,1040533,684662,11869622,1601,216962,186358,3886585,460560,2181878,18109980,5630648,550232
NSW,2780,7558,454002928,94076333,8011828,322097945,4100861,4370521,4906346,4867969,29002554,3829,513472,524013,8304633,2423362,12999888,100236028,24646348,6190256
NSW,2782,3582,237285859,53091930,4299387,164358873,2167301,2886384,3009185,3340196,12024828,2195,267300,179287,4336785,1435647,8435920,50877701,12477942,2721061
NSW,2783,1615,93596314,18147198,1685787,78439743,1027356,947130,863268,233081,7556287,789,89599,100925,2245682,311287,1737402,13446362,3796219,631391
NSW,2784,764,48131006,10075660,881356,40749074,325144,525232,266216,348465,3196045,443,82946,84981,1137838,109424,467560,4702867,1709264,56731
NSW,2785,2722,161504794,33033788,2873795,113161085,1947989,1709873,2438520,1597905,8934987,1704,126827,141197,2946912,670090,6737841,46548548,10383133,3020586
NSW,2786,705,38967197,7609845,684284,30079329,453658,407410,316858,331514,2928779,374,62334,56633,810708,304674,1200226,8366978,2647446,567431
NSW,2787,2578,144207859,28170114,2608497,117649564,1162773,975362,1489725,1081058,4504479,1354,300953,129519,3343780,205140,4149071,33290525,5906917,1173857
NSW,2790,7816,477148760,97477493,8640533,393998749,2102651,5011215,3333599,3495096,16753623,4541,760437,569251,10306692,1987581,12812190,67694047,17624387,3306429
NSW,2791,168,9605296,1943255,172507,6820583,33504,60437,328253,42105,274143,109,14223,20742,236445,34973,820601,2235923,1155519,400471
NSW,2792,226,11127319,2626271,225927,8787428,91512,33518,374614,345526,546055,145,22265,9925,285998,14881,739152,2568901,799853,293957
NSW,2793,476,21016069,3736659,373890,15087648,104890,151846,181004,218317,1311671,262,102525,11693,630963,25874,1316891,5066435,1017708,326221
NSW,2794,5676,281286535,50979135,4932465,213152661,1364566,2177062,3876842,2904976,11582382,2938,1041405,344304,6917954,475829,5822203,61365492,11086131,2828946
NSW,2795,25239,1563273756,319231173,28564443,1286703715,3978161,16718948,13806193,14489144,80362090,14294,3110112,1792747,36389284,3173298,31636616,239861196,63544851,12011859
NSW,2797,242,12339944,2424383,228066,10892749,39399,132501,85758,114569,395528,148,38777,1460,330130,17803,112006,5635756,344516,85331
NSW,2798,1336,95862945,24131297,1837282,71793002,183519,994912,1336106,2650829,3203283,994,170549,50532,1938828,185252,1281548,28184407,5376581,1163291
NSW,2799,2363,134908006,26260725,2473432,116716036,329415,1017145,1173232,641483,6019924,1377,358982,144892,3885382,224137,2383781,21687917,4493535,607748
NSW,2800,27398,1829569480,395582210,33565118,1471775255,3975330,18878377,18181249,17839956,85408042,16562,3648272,2773372,45406911,4040778,44974097,276414008,79025280,14825336
NSW,2803,159,8016075,1561177,144813,5581532,104307,22020,102630,145010,285948,97,12150,374,205573,8953,116159,2299839,342984,133143
NSW,2804,1491,72717206,13801479,1332881,55623108,551244,574690,1034972,649249,3274446,878,245972,55022,1833018,105083,1258541,30936979,3450088,722870
NSW,2805,262,13372668,2674927,232604,9755089,16343,74435,128000,82116,188059,147,117808,13164,519194,14470,389862,3610762,530357,204911
NSW,2806,494,24838261,4428645,434507,19534301,16389,154838,565990,61589,829742,302,94795,16868,624565,33228,260999,7427748,1007764,141965
NSW,2807,202,9134198,1587169,156153,6135042,74906,52410,227732,80199,402152,83,23087,6303,203237,11220,335381,2411542,293855,97097
NSW,2808,78,3372398,530926,56286,2931857,20998,47068,55000,8499,167596,44,8282,1272,75285,7452,3300,660074,231571,49347
NSW,2809,107,6739617,1711247,129461,3145501,14285,15897,277191,70083,316962,69,829,0,60036,129629,52897,3941737,234796,58896
NSW,2810,1635,70954971,13608143,1311779,53172355,619056,446500,1928254,757915,3196388,1083,259475,39432,1758543,104925,1385697,17310682,4336881,1191925
NSW,2817,106,3484440,772324,71849,2908587,0,51018,276398,160057,183548,75,4864,6379,118690,11215,10971,755607,185570,42110
NSW,2818,457,22773093,4645203,448617,21500190,83456,168026,162290,164113,1030928,270,144403,19138,630246,46588,257457,8216695,1091984,208486
NSW,2820,3307,161987420,29139037,2811475,134127143,512937,1095685,1404299,906971,7395423,1430,1247822,143342,5695865,285948,2570746,45382768,5590493,1417689
NSW,2821,2640,135647576,26523753,2464139,106022865,294090,1059683,2373524,1098056,5550251,1578,511637,109182,3253187,358451,5527951,27807781,5787225,1265923
NSW,2822,174,7204421,1458784,133451,7154360,25592,14939,47050,8222,473926,100,13631,3938,202616,11416,46240,1912595,144334,-22279
NSW,2823,761,38365316,8115762,721215,28860299,69189,294451,978307,674955,1645923,456,144853,58713,975631,24625,1006454,12969529,3024609,843837
NSW,2824,1203,67140414,15720105,1276367,46845489,46494,584296,1834617,999079,2788340,763,179102,89333,1686417,91988,1388053,12139149,2614184,583622
NSW,2825,1355,74157874,15658279,1401566,63610400,20686,611384,945920,618066,2550581,744,142636,82838,2166206,140251,937877,28244498,3155601,966898
NSW,2826,120,5859207,1246754,117353,4260599,0,16238,199580,91152,584569,92,19171,19174,262640,3812,37353,4727916,439313,122352
NSW,2827,1912,86704905,15953538,1542557,70513799,266225,661616,965709,572535,3849361,1024,344631,87875,2547220,171541,785000,24946076,4002545,938136
NSW,2828,396,15159758,3755051,324007,11029806,59558,82505,509786,758895,827119,240,88565,6994,457114,86650,154783,9061044,1155410,261966
NSW,2829,1646,82253043,16234549,1475127,59671825,201837,445268,1479002,833556,4541593,869,114534,122924,1743771,167493,1039455,40752219,3953085,429717
NSW,2830,26000,1647811723,344519063,29485173,1318718835,3110095,14149490,16049630,15722735,69517168,14514,5277589,1968516,39958544,2628479,66582275,244113878,65862604,11677297
NSW,2831,1263,52603391,11296762,1069216,48676131,65641,420261,866907,613115,2201375,836,176362,20891,1422264,56550,480035,24584112,3618441,1057366
NSW,2832,1151,49241293,10726819,1003177,45979590,31708,376799,708298,496756,2966632,530,115166,50190,1588385,54815,1148990,27049569,3306380,454876
NSW,2833,269,11540325,3159933,268215,11245171,26784,54279,156543,443916,809595,133,27956,23983,361585,8379,555030,4322004,748222,1326
NSW,2834,920,41782693,7263397,692587,31403560,107537,254289,395778,111909,2160089,378,47478,28322,790933,57310,1404400,13111893,2141158,575884
NSW,2835,2126,146095479,32316479,2720679,125066454,117707,889314,852545,1041400,3328686,1270,270023,214110,3088676,165851,796610,21566831,5419152,436694
NSW,2836,309,17407820,3707304,314781,11795697,0,104073,241988,92996,511409,123,41146,11272,354105,13414,185344,4610615,262177,14739
NSW,2838,60,2916621,500871,53261,2641399,0,12047,0,6032,131973,15,11213,2024,103037,166,0,332520,0,0
NSW,2839,518,26172562,4748680,462273,21878691,0,171345,126002,92154,1274458,209,74705,28909,601125,20358,48645,6185905,760958,38892
NSW,2840,1359,74932260,14904946,1379863,61026466,72191,483997,1171217,360364,3667425,687,429148,101651,2176928,112380,640308,26728236,2861111,275079
NSW,2842,307,11132661,2406758,220050,9679732,7,37085,74458,113589,562449,170,55888,13133,388837,27314,305255,8285313,473645,50298
NSW,2843,651,26969586,4736484,476958,22276733,138685,157476,467417,282630,1206486,397,82833,11519,929577,26563,238060,8331193,1581013,159693
NSW,2844,661,30957281,6105790,550640,24012761,125590,242099,789310,535805,1289769,399,68442,5589,810181,67799,254150,10023801,1482686,283073
NSW,2845,1071,67032294,13683986,1235339,60755473,32577,698184,155958,112114,1985135,599,163962,89312,1712012,72907,800356,12513886,1766551,-66483
NSW,2846,130,7667611,1449074,138425,5393202,67742,51739,81111,47898,228324,76,8318,10263,207239,15459,181236,1588174,441120,166102
NSW,2847,1152,67755380,13137845,1217254,60007607,204601,728690,262719,353354,2384404,632,165055,59827,1719102,108003,381109,6888209,1538956,30931
NSW,2848,608,28510296,4946102,473002,23100626,84924,244286,69603,72899,1468445,260,35290,34758,717059,31151,500385,2979356,986717,414902
NSW,2849,815,39579380,7742229,709318,31492301,99166,396729,658436,451775,1191065,505,66707,27124,1070304,64905,1122837,14297842,2459404,766611
NSW,2850,10808,693310856,149423781,12790477,591823130,2105764,5731670,6879136,5918621,23256916,6545,1028751,789815,17563603,1085330,13113241,124606867,33968490,6430110
NSW,2852,2006,110571669,23192292,2056973,103890103,212496,650623,410694,469444,2770252,1147,358266,106589,3266332,157067,1265906,21347238,3936172,1041175
NSW,2864,477,27221296,5807638,518845,21861030,42296,234168,423988,460962,1097730,314,69439,22116,675221,47605,143938,5177849,1264636,356528
NSW,2865,491,27358979,5256555,515390,23358622,90346,227410,355229,42165,874008,282,63358,58147,701023,36214,100784,9574726,984472,228025
NSW,2866,1717,99852721,21216678,1841517,76897194,369543,1040496,1972908,982333,4058657,1068,239008,78529,2425110,400624,4979181,17180394,5257996,1068278
NSW,2867,330,14534759,2897391,281557,11617542,42217,57168,510135,158264,677708,200,64004,20096,438693,30848,152098,12532790,1072554,316896
NSW,2868,351,13036589,2135747,226446,10872822,22716,25416,323791,33006,709898,213,119157,2765,528861,30590,122169,6202821,736957,190335
NSW,2869,729,30633047,6476461,592271,25056838,83541,197006,720475,147632,1483476,364,53496,26865,716607,53367,688806,7909899,1611498,480168
NSW,2870,6607,383280736,76153920,6893554,324359205,1115889,3383034,4237626,3208927,14726558,3695,1084447,400552,10095367,636239,5505555,52095549,13832712,2665715
NSW,2871,5056,278308549,57128156,5152171,218229019,353491,2659666,4512203,5003496,12226155,2824,510055,317789,6947817,329425,4573102,62955927,11035169,2568457
NSW,2873,379,12330723,2414924,233332,11069308,0,49675,292699,73781,498779,247,49377,32355,531448,22472,244649,9505210,708492,265238
NSW,2874,244,9718598,1951695,178067,7452357,26617,26392,276816,37419,658647,167,9322,7949,270101,96595,762151,4423875,675418,277827
NSW,2875,449,19333972,3498160,335565,14345361,81596,107901,607251,254791,1166016,281,33906,10895,481160,17624,203263,5165135,886012,301504
NSW,2876,236,7917221,1567444,147626,7210327,78662,61826,135112,39985,533723,148,5833,12319,243302,13468,50131,7985915,326213,143051
NSW,2877,1915,87012122,17629521,1665370,75617571,75345,703089,1176961,652583,3928417,1069,192465,85569,1840131,77654,1293857,24728597,3295062,845134
NSW,2878,184,10376617,2363464,192388,4733796,0,32716,517970,155860,298672,112,38062,635,170764,9342,406330,2580419,554181,245859
NSW,2879,234,12286701,2630797,241443,10581985,43287,71936,66000,80361,513767,106,21238,14255,368325,8971,20047,2489866,356882,26084
NSW,2880,8994,542598766,106921191,9845615,473308567,943680,5909563,3681433,3000856,20205168,4844,768557,600432,11936194,662279,3687459,60255264,17155322,1864173
NSW,2898,311,19085785,3753708,351822,12225545,129073,217643,170834,222518,868716,164,11551,20190,191207,27273,192753,9220269,1221187,625641
NSW,2899,1194,63632321,11608766,1134803,42444099,482769,560580,1280762,283456,1738548,491,29503,52309,760050,50098,2237083,23849894,4188238,1133229
NSW,NSW other,3345,307047151,86739516,5636381,180598477,1272859,2649261,2211603,6553344,7277509,1987,328470,161280,5082542,970668,24107708,44733597,23940850,2265284
NT,800,5689,393044090,84843783,5705152,357640376,3278626,2714505,1638387,1446207,17600448,2412,1585342,1299969,12802685,618454,4011376,29646204,18348203,-1301593
NT,801,422,38205924,9870873,711119,26438627,1575653,506667,284839,1126575,795469,306,79056,54873,639496,99596,1253525,4739162,4780304,221961
NT,804,101,8848108,2503077,185449,7900958,138379,160647,71088,90770,149015,81,35042,684,182832,16839,80749,2680801,1742291,-305936
NT,810,22159,1586525400,348004486,27023766,1377867342,19119094,12580982,7714660,9128404,67561074,11999,1727843,4014268,38223241,2941898,12472530,184659633,83935107,-2846776
NT,811,200,19211436,4945950,358533,14557838,501866,285107,176366,233058,466710,164,5269,7392,276632,36046,320507,1966976,1704100,235366
NT,812,10977,746496341,155384537,13570172,652163481,13115400,6714800,2884743,3572824,22611325,6278,948728,928644,16228309,1309138,7229755,64986737,39011817,-2275694
NT,813,60,4310203,890519,74771,3671414,80540,41398,36935,47982,48866,37,155,1360,72134,4081,25068,698198,440403,-48461
NT,814,107,9928498,2458581,191610,6807955,447197,61125,154734,181459,117258,90,24585,8477,167396,35418,130358,1478437,1685650,273980
NT,820,13737,1116426770,262646492,18930646,926795074,13769575,9542958,6063617,14655082,51807465,7865,1542149,2328579,25076487,1978495,15967839,104268262,68272139,-264405
NT,821,322,29008987,7530731,547798,18698963,502558,506852,309576,1183633,355391,220,19945,5729,344825,44030,848938,4023134,2925342,294314
NT,822,7052,364188176,65932023,6000420,298504366,1784243,2245072,897682,1255800,9190864,1898,765472,392495,6863577,321541,1608144,38321324,11311532,-306149
NT,828,1018,80226795,18725128,1478701,62152121,209863,432047,160368,1603469,2160691,609,187876,116986,1960803,74072,1127074,11328350,4151164,327829
